date,SPY
2003-10-28,74.2693263538
2003-10-29,74.3683137046
2003-10-30,74.5238677809
2003-10-31,74.4531627324
2003-11-03,74.9410289105
2003-11-04,74.778408501
2003-11-05,74.8349688631
2003-11-06,75.2309253366
2003-11-07,74.6723491606
2003-11-10,74.3683137046
2003-11-11,74.347103392
2003-11-12,75.1814313077
2003-11-13,75.2026423273
2003-11-14,74.5662891131
2003-11-17,74.1915493157
2003-11-18,73.4208537518
2003-11-19,74.043067936
2003-11-20,73.3784324196
2003-11-21,73.6824671685
2003-11-24,74.6582044742
2003-11-25,74.9410289105
2003-11-26,75.209714317
2003-11-28,75.2662746791
2003-12-01,76.0793915752
2003-12-02,75.8884888634
2003-12-03,75.768290493
2003-12-04,76.0793915752
2003-12-05,75.5490984084
2003-12-08,76.0581812626
2003-12-09,75.4713220773
2003-12-10,75.464255037
2003-12-11,76.3127219826
2003-12-12,76.4612033623
2003-12-15,76.0793915752
2003-12-16,76.4753480487
2003-12-17,76.7157447894
2003-12-18,77.5783557143
2003-12-19,77.3631210309
2003-12-22,77.9030303571
2003-12-23,77.9527580064
2003-12-24,77.8746134412
2003-12-26,77.9314415899
2003-12-29,78.9686380653
2003-12-30,78.9828433264
2003-12-31,79.0538831299
2004-01-02,79.0183657146
2004-01-05,79.8779552221
2004-01-06,79.9561004977
2004-01-07,80.2260523192
2004-01-08,80.5457325005
2004-01-09,79.8424328339
2004-01-12,80.4320705199
2004-01-13,79.9632009971
2004-01-14,80.6309832483
2004-01-15,80.8298959768
2004-01-16,81.1495811308
2004-01-20,81.1282647142
2004-01-21,81.7676300495
2004-01-22,81.5545120599
2004-01-23,81.2916600274
2004-01-26,82.3146455584
2004-01-27,81.469261312
2004-01-28,80.5386327115
2004-01-29,80.6167772768
2004-01-30,80.6167772768
2004-02-02,80.9648743739
2004-02-03,80.8298959768
2004-02-04,80.1692184873
2004-02-05,80.4036536039
2004-02-06,81.3058659989
2004-02-09,81.3271824155
2004-02-10,81.5900287648
2004-02-11,82.4567244549
2004-02-12,82.1583557174
2004-02-13,81.7889414933
2004-02-17,82.527763548
2004-02-18,82.1654611896
2004-02-19,81.8599862696
2004-02-20,81.6113402086
2004-02-23,81.4053220079
2004-02-24,81.2632431114
2004-02-25,81.6042404196
2004-02-26,81.6539680689
2004-02-27,81.710796928
2004-03-01,82.520663759
2004-03-02,82.0375875543
2004-03-03,82.186771923
2004-03-04,82.399890623
2004-03-05,82.6769479167
2004-03-08,81.6681740405
2004-03-09,81.3413883871
2004-03-10,79.9774119415
2004-03-11,78.9402211493
2004-03-12,79.9774119415
2004-03-15,78.997049298
2004-03-16,79.4161911715
2004-03-17,80.3041975949
2004-03-18,80.3255090387
2004-03-19,79.1780328215
2004-03-22,78.1728040121
2004-03-23,78.0373451246
2004-03-24,78.1015116994
2004-03-25,79.135258432
2004-03-26,79.1566456268
2004-03-29,80.2688146876
2004-03-30,80.5397317496
2004-03-31,80.6324105441
2004-04-01,81.1172038312
2004-04-02,81.7303238515
2004-04-05,82.179468487
2004-04-06,81.9156878568
2004-04-07,81.723193123
2004-04-08,81.537835534
2004-04-12,81.8586520105
2004-04-13,80.7108335852
2004-04-14,80.8391610313
2004-04-15,80.5326010211
2004-04-16,81.1528524828
2004-04-19,81.1528524828
2004-04-20,79.7911528418
2004-04-21,80.3258505339
2004-04-22,81.4522817645
2004-04-23,81.5307048056
2004-04-26,81.4166331129
2004-04-27,81.4879304161
2004-04-28,80.4327914982
2004-04-29,79.7269919705
2004-04-30,79.1067405088
2004-05-03,79.9551296525
2004-05-04,79.8909630777
2004-05-05,80.404273575
2004-05-06,79.7127305136
2004-05-07,78.3938102527
2004-05-10,77.5882012021
2004-05-11,78.2440956118
2004-05-12,78.7431446524
2004-05-13,78.4151974475
2004-05-14,78.4508460991
2004-05-17,77.7806895195
2004-05-18,78.1728040121
2004-05-19,77.9018869501
2004-05-20,78.1514168173
2004-05-21,78.2868700014
2004-05-24,78.6148172062
2004-05-25,79.7412477239
2004-05-26,80.0192905238
2004-05-27,80.4684401498
2004-05-28,80.4613094214
2004-06-01,80.3543684571
2004-06-02,80.6537977388
2004-06-03,79.9123495595
2004-06-04,80.546862478
2004-06-07,81.773098241
2004-06-08,81.8871699337
2004-06-09,81.1243345596
2004-06-10,81.5235733642
2004-06-14,80.7179643136
2004-06-15,81.2883056668
2004-06-16,81.2740492005
2004-06-17,81.1528524828
2004-06-18,81.3052448897
2004-06-21,80.997568605
2004-06-22,81.4054185637
2004-06-23,82.1066364288
2004-06-24,81.8490462657
2004-06-25,81.4555046853
2004-06-28,81.1764501659
2004-06-29,81.5127482158
2004-06-30,81.9492199398
2004-07-01,80.8115353594
2004-07-02,80.7686002071
2004-07-06,80.0602306572
2004-07-07,80.2963557486
2004-07-08,79.7382459943
2004-07-09,79.9457493204
2004-07-12,79.9815227705
2004-07-13,80.038766301
2004-07-14,79.7954845161
2004-07-15,79.280309914
2004-07-16,79.21590969
2004-07-19,78.8796116401
2004-07-20,79.8813490964
2004-07-21,78.4073671816
2004-07-22,78.622021477
2004-07-23,77.9637387641
2004-07-26,77.8134789685
2004-07-27,78.5433135902
2004-07-28,78.779437966
2004-07-29,79.1157367315
2004-07-30,79.3089259551
2004-08-02,79.4734998532
2004-08-03,78.8581465683
2004-08-04,78.8509898749
2004-08-05,77.5630462144
2004-08-06,76.453977675
2004-08-09,76.5613080426
2004-08-10,77.5487321119
2004-08-11,77.391321347
2004-08-12,76.5469996643
2004-08-13,76.6972594599
2004-08-16,77.4914943056
2004-08-17,77.9279660296
2004-08-18,78.7293518445
2004-08-19,78.5003834466
2004-08-20,79.0513415162
2004-08-23,78.8509898749
2004-08-24,78.9583195269
2004-08-25,79.4949642094
2004-08-26,79.4949642094
2004-08-27,79.7453976791
2004-08-30,79.0871149662
2004-08-31,79.5021216184
2004-09-01,79.652381414
2004-09-02,80.5539459117
2004-09-03,80.2248045553
2004-09-07,80.7542925444
2004-09-08,80.5539459117
2004-09-09,80.4823940029
2004-09-10,80.8973956465
2004-09-13,81.1621417876
2004-09-14,81.3267156857
2004-09-15,80.7113624008
2004-09-16,80.9546384615
2004-09-17,81.2972202629
2004-09-20,80.8086458917
2004-09-21,81.1607048809
2004-09-22,80.1476359162
2004-09-23,79.7165372058
2004-09-24,80.0829688823
2004-09-27,79.5728412282
2004-09-28,79.9536405625
2004-09-29,80.3559931798
2004-09-30,80.2985182375
2004-10-01,81.6564655957
2004-10-04,81.7929745113
2004-10-05,81.8360882621
2004-10-06,82.3965095444
2004-10-07,81.5127638701
2004-10-08,80.8373862368
2004-10-11,81.1678912245
2004-10-12,80.8517538946
2004-10-13,80.1404495726
2004-10-14,79.4938065364
2004-10-15,79.9392729047
2004-10-18,80.2410375473
2004-10-19,79.5656548845
2004-10-20,79.4075862196
2004-10-21,79.9249002174
2004-10-22,79.0267868852
2004-10-25,78.9333852542
2004-10-26,80.1404495726
2004-10-27,81.1032241907
2004-10-28,81.347513891
2004-10-29,81.3331412037
2004-11-01,81.5558769025
2004-11-02,81.5846172476
2004-11-03,82.6120588996
2004-11-04,83.7400892448
2004-11-05,84.2645845568
2004-11-08,84.1424425806
2004-11-09,83.9771868535
2004-11-10,84.0418538874
2004-11-11,84.6813105799
2004-11-12,85.349506899
2004-11-15,85.5586034895
2004-11-16,84.946076542
2004-11-17,85.4505105412
2004-11-18,85.565806035
2004-11-19,84.6145944309
2004-11-22,85.0181423508
2004-11-23,85.1478537447
2004-11-24,85.349624462
2004-11-26,85.2847662429
2004-11-29,84.895634223
2004-11-30,84.9532841317
2004-12-01,85.9189109153
2004-12-02,85.9909716799
2004-12-03,85.9333210505
2004-12-06,85.9044957358
2004-12-07,85.10461253
2004-12-08,85.6018389394
2004-12-09,85.9044957358
2004-12-10,85.9909716799
2004-12-13,86.7404118461
2004-12-14,87.0430686425
2004-12-15,87.1079210967
2004-12-16,87.0574787777
2004-12-17,86.4794692816
2004-12-20,86.5011897903
2004-12-21,87.1673061453
2004-12-22,87.3772787856
2004-12-23,87.4424403116
2004-12-27,87.261430039
2004-12-28,87.7392993308
2004-12-29,87.8696274511
2004-12-30,87.7030951041
2004-12-31,87.5148487649
2005-01-03,87.1021453434
2005-01-04,86.0378042165
2005-01-05,85.4440905224
2005-01-06,85.8785144525
2005-01-07,85.7554281912
2005-01-10,86.1608897537
2005-01-11,85.5671760596
2005-01-12,85.8495520849
2005-01-13,85.1617152212
2005-01-14,85.610617077
2005-01-18,86.5011897903
2005-01-19,85.5961384273
2005-01-20,85.0748281182
2005-01-21,84.5535178091
2005-01-24,84.3869912545
2005-01-25,84.62592047
2005-01-26,84.8793391959
2005-01-27,85.0241452419
2005-01-28,85.0241452419
2005-01-31,85.552698134
2005-02-01,86.0957289518
2005-02-02,86.356378676
2005-02-03,86.1319273861
2005-02-04,87.051462467
2005-02-07,86.9356137204
2005-02-08,87.0369787491
2005-02-09,86.3853410437
2005-02-10,86.6966787125
2005-02-11,87.4424403116
2005-02-14,87.3772787856
2005-02-15,87.7030951041
2005-02-16,87.7610198394
2005-02-17,87.051462467
2005-02-18,87.1673061453
2005-02-22,85.8712718695
2005-02-23,86.4867060723
2005-02-24,87.0586992577
2005-02-25,87.9203096033
2005-02-28,87.3410745589
2005-03-01,87.7755035574
2005-03-02,87.7320574718
2005-03-03,87.7682616984
2005-03-04,88.8615651929
2005-03-07,88.9050062103
2005-03-08,88.5719480328
2005-03-09,87.5872514258
2005-03-10,87.7827403481
2005-03-11,87.1673061453
2005-03-14,87.7103369631
2005-03-15,86.9862958727
2005-03-16,86.2477768567
2005-03-17,86.4215452703
2005-03-18,86.1660239291
2005-03-21,85.8461883571
2005-03-22,84.9739183792
2005-03-23,85.0466063326
2005-03-24,85.1483707756
2005-03-28,85.2719420408
2005-03-29,84.7049653922
2005-03-30,85.9043413366
2005-03-31,85.744423914
2005-04-01,85.3591707832
2005-04-04,85.5045474167
2005-04-05,85.9116117311
2005-04-06,86.2096353927
2005-04-07,86.6748475983
2005-04-08,85.7735004038
2005-04-11,85.8389179626
2005-04-12,86.2823240729
2005-04-13,85.2646767346
2005-04-14,84.1525244443
2005-04-15,82.9749596834
2005-04-18,83.2293711545
2005-04-19,83.8908476669
2005-04-20,82.7205474853
2005-04-21,84.3269826558
2005-04-22,84.0071478107
2005-04-25,84.5595887586
2005-04-26,83.7381948237
2005-04-27,84.0653007902
2005-04-28,83.0113007525
2005-04-29,84.1379887435
2005-05-02,84.6104713436
2005-05-03,84.7558472503
2005-05-04,85.4100533682
2005-05-05,85.3809768784
2005-05-06,85.1120238914
2005-05-09,85.6426594709
2005-05-10,84.7558472503
2005-05-11,85.2210594559
2005-05-12,84.2833653771
2005-05-13,84.1161826483
2005-05-16,84.901229699
2005-05-17,85.4682063476
2005-05-18,86.3477474469
2005-05-19,86.7111944825
2005-05-20,86.5876239442
2005-05-23,87.0673711236
2005-05-24,86.8638415106
2005-05-25,86.7984239518
2005-05-26,87.2636354304
2005-05-27,87.409012064
2005-05-31,86.8493058099
2005-06-01,87.5907355818
2005-06-02,87.7797294941
2005-06-03,87.3363241107
2005-06-06,87.2563650359
2005-06-07,87.3217825948
2005-06-08,87.1618709874
2005-06-09,87.5761998811
2005-06-10,87.3726651798
2005-06-13,87.6488885613
2005-06-14,87.8524181743
2005-06-15,88.0196001763
2005-06-16,88.2449416997
2005-06-17,88.570313297
2005-06-20,88.599506615
2005-06-21,88.6505929145
2005-06-22,88.7235736551
2005-06-23,87.4755912399
2005-06-24,86.8333557593
2005-06-27,86.9574235293
2005-06-28,87.687238234
2005-06-29,87.4536975285
2005-06-30,86.9793165108
2005-07-01,87.2347509277
2005-07-05,87.9353723144
2005-07-06,87.1982631117
2005-07-07,87.541271644
2005-07-08,88.541119979
2005-07-11,88.9936065555
2005-07-12,89.227147261
2005-07-13,89.3512143012
2005-07-14,89.7015282788
2005-07-15,89.6504354109
2005-07-18,89.2928276652
2005-07-19,89.7818027876
2005-07-20,90.0883286126
2005-07-21,89.5628612954
2005-07-22,90.1613093533
2005-07-25,89.9058749365
2005-07-26,90.0153427633
2005-07-27,90.3437630295
2005-07-28,90.9130177694
2005-07-29,90.3072701048
2005-08-01,90.2415897006
2005-08-02,90.7816503927
2005-08-03,91.0224907049
2005-08-04,90.2926760001
2005-08-05,89.6796287289
2005-08-08,89.5117749959
2005-08-09,90.051835688
2005-08-10,90.0080489951
2005-08-11,90.3656567408
2005-08-12,89.8109961056
2005-08-15,90.3656567408
2005-08-16,89.1906543364
2005-08-17,89.1833547297
2005-08-18,89.1760602317
2005-08-19,89.3804076192
2005-08-22,89.3804076192
2005-08-23,89.2125480477
2005-08-24,88.4170529388
2005-08-25,88.73816703
2005-08-26,88.1324252039
2005-08-29,88.8111528793
2005-08-30,88.3440721981
2005-08-31,89.4606879666
2005-09-01,89.3950017239
2005-09-02,89.234441759
2005-09-06,90.2780767868
2005-09-07,90.4313429835
2005-09-08,90.1321160353
2005-09-09,90.9349107509
2005-09-12,90.7524570747
2005-09-13,90.2488893073
2005-09-14,89.9204690411
2005-09-15,89.8766823483
2005-09-16,90.5128530686
2005-09-19,90.2123621228
2005-09-20,89.4501537535
2005-09-21,88.6146512273
2005-09-22,88.9297913303
2005-09-23,89.0030854873
2005-09-26,89.1056911507
2005-09-27,89.0837049557
2005-09-28,89.1716490027
2005-09-29,89.8972220198
2005-09-30,90.1757209075
2005-10-03,89.8532437667
2005-10-04,88.8418472833
2005-10-05,87.6765371746
2005-10-06,87.3613912084
2005-10-07,87.6618821542
2005-10-10,86.9216533839
2005-10-11,86.7970622584
2005-10-12,86.1154674944
2005-10-13,86.0641646627
2005-10-14,86.9729562156
2005-10-17,87.2954333564
2005-10-18,86.349994725
2005-10-19,87.7864732797
2005-10-20,86.2400586199
2005-10-21,86.577190781
2005-10-24,87.9183948469
2005-10-25,87.7425008898
2005-10-26,87.4859881971
2005-10-27,86.555204586
2005-10-28,87.8011341632
2005-10-31,88.0429859724
2005-11-01,88.3068298398
2005-11-02,89.2302822761
2005-11-03,89.6113868272
2005-11-04,89.4941261435
2005-11-07,89.5820753208
2005-11-08,89.5820753208
2005-11-09,89.6993360045
2005-11-10,90.3955865217
2005-11-11,90.7034079093
2005-11-14,90.6521050776
2005-11-15,90.3222982279
2005-11-16,90.5055226269
2005-11-17,91.3483555948
2005-11-18,91.7074739509
2005-11-21,92.1692031007
2005-11-22,92.5649685353
2005-11-23,93.0999808485
2005-11-25,93.1732691423
2005-11-28,92.5136657036
2005-11-29,92.4110549099
2005-11-30,91.912690408
2005-12-01,92.8507978647
2005-12-02,92.9680585484
2005-12-05,92.7701791291
2005-12-06,92.9460730863
2005-12-07,92.4037303313
2005-12-08,92.3450970578
2005-12-09,92.5869547302
2005-12-12,92.6748987772
2005-12-13,93.3051914424
2005-12-14,93.6716402403
2005-12-15,93.4004710614
2005-12-16,93.1012062533
2005-12-19,92.6222891135
2005-12-20,92.7107065238
2005-12-21,92.8580629799
2005-12-22,93.3443487899
2005-12-23,93.3959243232
2005-12-27,92.4454601872
2005-12-28,92.6517615836
2005-12-29,92.2391587909
2005-12-30,91.7381393246
2006-01-03,93.3517130392
2006-01-04,93.7937934596
2006-01-05,93.8527325055
2006-01-06,94.6337371221
2006-01-09,94.8768803954
2006-01-10,94.9726561607
2006-01-11,95.2747443743
2006-01-12,94.8989834586
2006-01-13,94.8105608908
2006-01-17,94.5526898555
2006-01-18,94.1769237822
2006-01-19,94.5379510416
2006-01-20,92.8138568536
2006-01-23,93.1454116429
2006-01-24,93.2411984601
2006-01-25,93.3222464635
2006-01-26,93.837999586
2006-01-27,94.7074098242
2006-01-30,94.6337371221
2006-01-31,93.9411499158
2006-02-01,94.596895245
2006-02-02,93.4990753897
2006-02-03,93.0348919062
2006-02-06,93.2780344428
2006-02-07,92.4528295941
2006-02-08,93.2927739934
2006-02-09,93.1380481303
2006-02-10,93.3075069129
2006-02-13,93.1380481303
2006-02-14,94.1253482489
2006-02-15,94.4569030382
2006-02-16,95.1642297952
2006-02-17,94.906347708
2006-02-21,94.6705789991
2006-02-22,95.2452770618
2006-02-23,95.105284855
2006-02-24,95.3484281283
2006-02-27,95.3852700053
2006-02-28,94.4790061014
2006-03-01,95.3189497639
2006-03-02,95.3115862513
2006-03-03,94.869505831
2006-03-06,94.4347999751
2006-03-07,94.2874435189
2006-03-08,94.4863806659
2006-03-09,93.8527325055
2006-03-10,94.7442517012
2006-03-13,94.9210865218
2006-03-14,95.9157508898
2006-03-15,96.3430924963
2006-03-16,96.5420296433
2006-03-17,96.6226834622
2006-03-20,96.467348179
2006-03-21,95.8607689687
2006-03-22,96.4451572129
2006-03-23,96.2454289016
2006-03-24,96.3194056927
2006-03-27,96.1788560033
2006-03-28,95.5870749621
2006-03-29,96.1862495399
2006-03-30,96.0161160875
2006-03-31,96.0383070536
2006-04-03,95.9643302625
2006-04-04,96.5783022698
2006-04-05,96.911175638
2006-04-06,96.8076143441
2006-04-07,95.8237805731
2006-04-10,95.9717341553
2006-04-11,95.1580338367
2006-04-12,95.3355719216
2006-04-13,95.2098204014
2006-04-17,95.1728320059
2006-04-18,96.6818628239
2006-04-19,96.8667937058
2006-04-20,96.9999498585
2006-04-21,97.0147361921
2006-04-24,96.8372099427
2006-04-25,96.4377525804
2006-04-26,96.4599435465
2006-04-27,96.9259730674
2006-04-28,97.251452899
2006-05-01,96.4599435465
2006-05-02,97.1848807404
2006-05-03,96.8224117736
2006-05-04,97.1700833109
2006-05-05,98.028164822
2006-05-08,97.9098068384
2006-05-09,98.1021305172
2006-05-10,98.0503557881
2006-05-11,96.8667937058
2006-05-12,95.6018723915
2006-05-15,95.7941968101
2006-05-16,95.6536478604
2006-05-17,93.8339279828
2006-05-18,93.3605056649
2006-05-19,94.0188588647
2006-05-22,93.3013263033
2006-05-23,92.5911924566
2006-05-24,93.3309159841
2006-05-25,94.4848883856
2006-05-26,94.9657101579
2006-05-30,93.2791353372
2006-05-31,94.3221484698
2006-06-01,95.224606735
2006-06-02,95.4243350463
2006-06-05,94.0336570338
2006-06-06,93.8043390417
2006-06-07,93.1016039097
2006-06-08,93.020233582
2006-06-09,92.7243426915
2006-06-12,91.7183186942
2006-06-13,90.6531205132
2006-06-14,91.3558556451
2006-06-15,93.2939335063
2006-06-16,92.617433409
2006-06-19,91.889270924
2006-06-20,92.2013378007
2006-06-21,92.884920577
2006-06-22,92.4762573968
2006-06-23,92.4613992277
2006-06-26,92.8700572067
2006-06-27,92.0676001608
2006-06-28,92.6917339141
2006-06-29,94.5641418611
2006-06-30,94.5715735462
2006-07-03,94.9579468721
2006-07-05,94.4155401079
2006-07-06,94.6904589611
2006-07-07,94.0737516918
2006-07-10,94.2520742414
2006-07-11,94.6681698498
2006-07-12,93.6576620276
2006-07-13,92.1344689807
2006-07-14,91.7778171943
2006-07-17,91.6440728673
2006-07-18,92.1121791264
2006-07-19,93.3901741166
2006-07-20,92.751176993
2006-07-21,92.0973157561
2006-07-24,93.7765422413
2006-07-25,94.1109049164
2006-07-26,94.2372168153
2006-07-27,94.1480521969
2006-07-28,95.0916904561
2006-07-31,94.9950941526
2006-08-01,94.5269938376
2006-08-02,95.1659917042
2006-08-03,95.4186155019
2006-08-04,95.2551503784
2006-08-07,95.0322481202
2006-08-08,94.6681698498
2006-08-09,94.348670545
2006-08-10,94.6384483103
2006-08-11,94.3709603993
2006-08-14,94.4452616474
2006-08-15,95.5746548844
2006-08-16,96.3696802451
2006-08-17,96.6148783019
2006-08-18,97.1052736723
2006-08-21,96.6891847511
2006-08-22,96.6817471218
2006-08-23,96.4142599538
2006-08-24,96.3325270205
2006-08-25,96.4514131784
2006-08-28,96.9120818082
2006-08-29,97.023541482
2006-08-30,97.082984561
2006-08-31,97.0681204476
2006-09-01,97.6476752353
2006-09-05,97.8334302131
2006-09-06,96.9715248871
2006-09-07,96.5257196276
2006-09-08,96.8006332796
2006-09-11,96.8972295832
2006-09-12,97.8482935834
2006-09-13,98.2420933933
2006-09-14,98.2495198773
2006-09-15,98.4793738298
2006-09-18,98.613698614
2006-09-19,98.367424818
2006-09-20,98.8898199573
2006-09-21,98.4121994972
2006-09-22,98.1136911874
2006-09-25,98.8674322445
2006-09-26,99.6883468879
2006-09-27,99.8077542418
2006-09-28,99.7704379045
2006-09-29,99.6883468879
2006-10-02,99.3152059035
2006-10-03,99.5241641085
2006-10-04,100.688361741
2006-10-05,100.882391321
2006-10-06,100.755524879
2006-10-09,100.815228183
2006-10-10,100.949564908
2006-10-11,100.830157554
2006-10-12,101.703305965
2006-10-13,101.964509132
2006-10-16,102.121221629
2006-10-17,101.800326352
2006-10-18,101.934651136
2006-10-19,102.098834662
2006-10-20,102.121221629
2006-10-23,102.591383
2006-10-24,102.897361593
2006-10-25,103.248114864
2006-10-26,103.569010887
2006-10-27,102.919749305
2006-10-30,102.845116631
2006-10-31,102.83018726
2006-11-01,102.136150999
2006-11-02,102.076446949
2006-11-03,101.897334799
2006-11-06,103.046615748
2006-11-07,103.442144445
2006-11-08,103.666031274
2006-11-09,103.121237228
2006-11-10,103.166023101
2006-11-13,103.419756732
2006-11-14,104.195884756
2006-11-15,104.49440426
2006-11-16,104.763066515
2006-11-17,104.79291257
2006-11-20,104.85261662
2006-11-21,104.957095349
2006-11-22,105.166053554
2006-11-24,104.740678802
2006-11-27,103.300348632
2006-11-28,103.748122291
2006-11-29,104.830228907
2006-11-30,104.875004332
2006-12-01,104.643658415
2006-12-04,105.442174151
2006-12-05,105.897406898
2006-12-06,105.807856793
2006-12-07,105.345165704
2006-12-08,105.539194538
2006-12-11,105.845173131
2006-12-12,105.763081368
2006-12-13,105.875019185
2006-12-14,106.807871646
2006-12-15,106.81731286
2006-12-18,106.52464287
2006-12-19,106.727264076
2006-12-20,106.667227552
2006-12-21,106.276996896
2006-12-22,105.624119766
2006-12-26,106.246984637
2006-12-27,106.944886535
2006-12-28,106.719764201
2006-12-29,106.276996896
2007-01-03,106.089387447
2007-01-04,106.314521037
2007-01-05,105.466522576
2007-01-08,105.954313897
2007-01-09,105.864265114
2007-01-10,106.216960372
2007-01-11,106.68224006
2007-01-12,107.49271363
2007-01-16,107.282592548
2007-01-17,107.327616564
2007-01-18,106.967398168
2007-01-19,107.177531257
2007-01-22,106.847337125
2007-01-23,107.162519499
2007-01-24,108.025518461
2007-01-25,106.757277086
2007-01-26,106.659727676
2007-01-29,106.599691152
2007-01-30,107.155007617
2007-01-31,107.875433154
2007-02-01,108.520810408
2007-02-02,108.670895716
2007-02-05,108.700919232
2007-02-06,108.73093149
2007-02-07,108.971077589
2007-02-08,108.828492156
2007-02-09,108.018017836
2007-02-12,107.650299564
2007-02-13,108.55833455
2007-02-14,109.271248204
2007-02-15,109.413832886
2007-02-16,109.361296988
2007-02-20,109.593930453
2007-02-21,109.548906437
2007-02-22,109.466357529
2007-02-23,109.038613988
2007-02-26,108.941053323
2007-02-27,104.686072521
2007-02-28,105.759193316
2007-03-01,105.444010943
2007-03-02,104.06320765
2007-03-05,103.072635763
2007-03-06,104.836157829
2007-03-07,104.731097288
2007-03-08,105.61661914
2007-03-09,105.646632149
2007-03-12,105.804228589
2007-03-13,103.748025276
2007-03-14,104.520975456
2007-03-15,104.663560138
2007-03-16,104.371840953
2007-03-19,105.630057706
2007-03-20,106.210197283
2007-03-21,107.958135187
2007-03-22,107.875258535
2007-03-23,108.033482118
2007-03-26,107.890330031
2007-03-27,107.634168848
2007-03-28,106.850612296
2007-03-29,106.963621392
2007-03-30,106.986223361
2007-04-02,107.106774232
2007-04-03,108.259511611
2007-04-04,108.380062482
2007-04-05,108.673897131
2007-04-09,108.824579692
2007-04-10,108.952661037
2007-04-11,108.508143074
2007-04-12,108.990334503
2007-04-13,109.487596674
2007-04-16,110.527314409
2007-04-17,110.821149058
2007-04-18,110.956771425
2007-04-19,110.926628433
2007-04-20,111.97388719
2007-04-23,111.55197195
2007-04-24,111.597175136
2007-04-25,112.621832677
2007-04-26,112.749913268
2007-04-27,112.659506142
2007-04-30,111.725255728
2007-05-01,112.011560656
2007-05-02,112.667035863
2007-05-03,113.277319185
2007-05-04,113.706764899
2007-05-07,113.729366869
2007-05-08,113.578684308
2007-05-09,113.887591206
2007-05-10,112.697179608
2007-05-11,113.661561713
2007-05-14,113.412930251
2007-05-15,113.443073242
2007-05-16,114.21909932
2007-05-17,113.993069828
2007-05-18,114.987583623
2007-05-21,114.927308188
2007-05-22,114.836901062
2007-05-23,114.851972558
2007-05-24,113.812244275
2007-05-25,114.286904476
2007-05-29,114.701289996
2007-05-30,115.63552911
2007-05-31,115.51498954
2007-06-01,116.087588095
2007-06-04,116.102659591
2007-06-05,115.643070131
2007-06-06,114.399913572
2007-06-07,112.33553905
2007-06-08,113.797172025
2007-06-11,113.993069828
2007-06-12,112.749913268
2007-06-13,114.437587038
2007-06-14,115.16840993
2007-06-15,115.820578358
2007-06-18,115.68437512
2007-06-19,115.971906294
2007-06-20,114.360235818
2007-06-21,114.995820413
2007-06-22,113.913814738
2007-06-25,113.36902524
2007-06-26,112.203775845
2007-06-27,113.800310273
2007-06-28,113.785185576
2007-06-29,113.823009048
2007-07-02,114.852054447
2007-07-03,115.268214784
2007-07-05,115.147148349
2007-07-06,115.752471442
2007-07-09,115.843277132
2007-07-10,114.193771835
2007-07-11,115.003393733
2007-07-12,116.819351664
2007-07-13,117.167416434
2007-07-16,117.152280387
2007-07-17,117.091746791
2007-07-18,116.879885259
2007-07-19,117.333880417
2007-07-20,116.145933004
2007-07-23,116.501559745
2007-07-24,114.48130301
2007-07-25,114.715863315
2007-07-26,111.99948839
2007-07-27,109.797631625
2007-07-30,111.515232488
2007-07-31,110.259188753
2007-08-01,110.79640493
2007-08-02,111.681696471
2007-08-03,108.80642029
2007-08-06,110.629952297
2007-08-07,111.810325633
2007-08-08,113.36902524
2007-08-09,110.0094924
2007-08-10,109.494975753
2007-08-13,109.888425965
2007-08-14,108.208659923
2007-08-15,106.718055882
2007-08-16,107.52011581
2007-08-17,109.494975753
2007-08-20,109.442004128
2007-08-21,109.661428386
2007-08-22,110.962868913
2007-08-23,110.864511846
2007-08-24,112.234048696
2007-08-27,111.189866492
2007-08-28,108.745886694
2007-08-29,110.879636543
2007-08-30,110.584543399
2007-08-31,111.674122394
2007-09-04,112.801536968
2007-09-05,111.82545033
2007-09-06,112.08272076
2007-09-07,110.524021153
2007-09-10,110.312148271
2007-09-11,111.598464101
2007-09-12,111.885983926
2007-09-13,112.672907806
2007-09-14,112.665333729
2007-09-17,112.060021986
2007-09-18,115.35902123
2007-09-19,116.040002617
2007-09-20,115.222817992
2007-09-21,115.532077914
2007-09-24,115.319214414
2007-09-25,115.091143283
2007-09-26,115.699329164
2007-09-27,116.383531153
2007-09-28,115.995818669
2007-10-01,117.30341417
2007-10-02,117.143760653
2007-10-03,116.908091789
2007-10-04,117.09055067
2007-10-05,118.481772176
2007-10-08,117.85078017
2007-10-09,118.960709159
2007-10-10,118.76305329
2007-10-11,118.192881165
2007-10-12,118.846679295
2007-10-15,117.843171033
2007-10-16,116.908091789
2007-10-17,117.265400414
2007-10-18,116.839673414
2007-10-19,113.783547783
2007-10-22,114.444943647
2007-10-23,115.372425157
2007-10-24,115.159561658
2007-10-25,115.433244278
2007-10-26,116.786452028
2007-10-29,117.174176675
2007-10-30,116.360725788
2007-10-31,117.569487653
2007-11-01,114.817460663
2007-11-02,114.946698158
2007-11-05,114.072438794
2007-11-06,115.608105425
2007-11-07,112.445548423
2007-11-08,111.875376298
2007-11-09,110.339708907
2007-11-12,109.244976906
2007-11-13,112.574785918
2007-11-14,112.263088782
2007-11-15,110.643796145
2007-11-16,110.83385352
2007-11-19,109.290589155
2007-11-20,109.959594156
2007-11-21,107.709310274
