date,NVDA
2001-11-27,16.5734058244
2001-11-28,15.7369222248
2001-11-29,16.4263317849
2001-11-30,16.7419281613
2001-12-03,16.4876126347
2001-12-04,17.8143430325
2001-12-05,19.25137896
2001-12-06,18.9480387536
2001-12-07,18.3689347231
2001-12-10,18.5527772725
2001-12-11,19.2176744926
2001-12-12,19.815162778
2001-12-13,19.245250875
2001-12-14,20.1123748995
2001-12-17,20.8354889269
2001-12-18,20.2992814913
2001-12-19,19.7446898008
2001-12-20,18.9664230085
2001-12-21,19.7875863956
2001-12-24,20.2808972364
2001-12-26,20.7772721197
2001-12-27,21.2583267905
2001-12-28,20.7466316948
2001-12-31,20.4984442531
2002-01-02,20.6210059527
2002-01-03,21.9722486905
2002-01-04,21.3318638102
2002-01-07,20.7588878647
2002-01-08,21.0040112639
2002-01-09,20.7159912699
2002-01-10,20.2196163866
2002-01-11,19.3249159797
2002-01-14,18.3107179158
2002-01-15,20.0204536248
2002-01-16,19.23912279
2002-01-17,19.9132121377
2002-01-18,19.5485910815
2002-01-22,19.0583442832
2002-01-23,19.4168372544
2002-01-24,20.1123748995
2002-01-25,20.0602861772
2002-01-28,20.8324248845
2002-01-29,19.8120987355
2002-01-30,20.0510940497
2002-01-31,20.1430153244
2002-02-01,19.6497044836
2002-02-04,18.7243636518
2002-02-05,18.5405211025
2002-02-06,19.0031915184
2002-02-07,18.387318978
2002-02-08,17.685653248
2002-02-11,18.6630828021
2002-02-12,19.0583442832
2002-02-13,18.813220884
2002-02-14,19.0460881132
2002-02-15,17.5722836759
2002-02-19,16.40794753
2002-02-20,17.265879427
2002-02-21,16.0862230686
2002-02-22,15.2957001064
2002-02-25,16.4937407197
2002-02-26,16.8522336909
2002-02-27,16.2853858304
2002-02-28,15.6296807377
2002-03-01,17.1402536849
2002-03-04,18.0962349416
2002-03-05,18.0502743042
2002-03-06,17.4834264437
2002-03-07,17.3424804892
2002-03-08,17.8603036699
2002-03-11,17.6519487806
2002-03-12,16.7266079489
2002-03-13,16.4232677424
2002-03-14,15.5132471231
2002-03-15,16.1689522158
2002-03-18,16.1689522158
2002-03-19,15.825779457
2002-03-20,14.25392566
2002-03-21,15.0107441549
2002-03-22,14.8820543703
2002-03-25,14.1129797055
2002-03-26,14.4009996995
2002-03-27,13.9413933261
2002-03-28,13.5920924823
2002-04-01,13.3684173806
2002-04-02,13.0191165369
2002-04-03,13.264239936
2002-04-04,13.1998950437
2002-04-05,12.8996188798
2002-04-08,13.3316488708
2002-04-09,12.4890371862
2002-04-10,11.7996276261
2002-04-11,11.2818044454
2002-04-12,11.2389078506
2002-04-15,11.692386139
2002-04-16,12.2010171922
2002-04-17,12.3450271892
2002-04-18,12.1397363424
2002-04-19,11.3124448703
2002-04-22,11.3675976351
2002-04-23,10.9079912618
2002-04-24,9.95201000511
2002-04-25,10.3380793588
2002-04-26,9.30549703987
2002-04-29,10.8559025394
2002-04-30,10.6659319051
2002-05-01,10.8589665819
2002-05-02,10.420808506
2002-05-03,10.0347391523
2002-05-06,9.65173384116
2002-05-07,9.89379319781
2002-05-08,11.0305529613
2002-05-09,10.558690418
2002-05-10,9.76816745575
2002-05-13,10.3595276562
2002-05-14,11.3890459326
2002-05-15,11.6127210343
2002-05-16,11.6341693317
2002-05-17,12.0018544304
2002-05-20,12.130544215
2002-05-21,11.2052033832
2002-05-22,11.6586816716
2002-05-23,10.9478238141
2002-05-24,10.7333408399
2002-05-28,10.3074389339
2002-05-29,10.69657233
2002-05-30,10.540306163
2002-05-31,10.2522861691
2002-06-03,9.65173384116
2002-06-04,10.1358525545
2002-06-05,9.98877851498
2002-06-06,9.99184255747
2002-06-07,9.8968572403
2002-06-10,9.81412809309
2002-06-11,9.37597001713
2002-06-12,8.56399875747
2002-06-13,8.47514152528
2002-06-14,8.63447173473
2002-06-17,8.71107279696
2002-06-18,8.66511215962
2002-06-19,7.30774133688
2002-06-20,7.24033240211
2002-06-21,6.94312028066
2002-06-24,7.07181006521
2002-06-25,6.48657794976
2002-06-26,6.14953327594
2002-06-27,5.23338457165
2002-06-28,5.26402499654
2002-07-01,5.25176882659
2002-07-02,4.92085223775
2002-07-03,5.34675414375
2002-07-05,5.8186166871
2002-07-08,5.99326710899
2002-07-09,5.69911903002
2002-07-10,5.54285286307
2002-07-11,6.10663668109
2002-07-12,6.10050859611
2002-07-15,6.70718900898
2002-07-16,6.52641050212
2002-07-17,5.97181881156
2002-07-18,5.8186166871
2002-07-19,5.55510903302
2002-07-22,5.29772946393
2002-07-23,4.90246798281
2002-07-24,5.21500031672
2002-07-25,4.61444798882
2002-07-26,4.5072065017
2002-07-29,4.63283224376
2002-07-30,4.96987691757
2002-07-31,3.39189503561
2002-08-01,3.06710653175
2002-08-02,2.86487972746
